1942334;;;;;;320.70;0.20;-0.30;18.50
1942384;;;;;;320.90;-0.30;-0.10;18.40
1942434;;;;;;323.10;0.10;-0.20;18.50
1942484;;;;;;320.20;-0.20;-0.20;18.50
1942534;;;;;;319.50;0.00;0.00;18.50
1942584;;;;;;323.30;0.20;-0.30;18.50
1942634;;;;;;319.60;0.00;0.20;18.50
1942684;;;;;;321.90;0.10;-0.20;18.50
1942734;;;;;;322.50;-0.10;0.00;18.50
1942784;;;;;;322.10;0.20;-0.30;18.50
1942834;;;;;;319.50;-0.10;0.00;18.50
1942884;;;;;;321.90;0.20;-0.10;18.50
1942934;;;;;;321.90;0.20;-0.30;18.50
1942984;;;;;;319.60;-0.20;0.00;18.50
1943034;;;;;;323.40;0.20;-0.30;18.50
1943084;;;;;;320.00;-0.10;0.20;18.50
1943134;;;;;;320.60;0.20;-0.40;18.50
1943184;;;;;;321.20;-0.20;0.00;18.50
1943234;;;;;;318.80;0.00;0.10;18.50
1943284;;;;;;320.90;0.10;-0.20;18.50
1943334;;;;;;321.70;-0.20;0.10;18.50
1943384;;;;;;319.50;0.20;-0.10;18.50
1943435;;;;;;322.30;0.10;-0.30;18.50
1943485;;;;;;320.00;0.40;-0.40;18.50
1943535;;;;;;322.90;-0.10;0.00;18.50
1943585;;;;;;320.80;0.10;-0.20;18.50
1943635;;;;;;320.90;-0.10;0.10;18.50
1943685;;;;;;321.20;0.10;-0.10;18.50
1943736;;;;;;321.00;-0.20;-0.10;18.50
1943786;;;;;;322.20;0.20;-0.20;18.40
1943836;;;;;;319.30;-0.20;0.00;18.40
1943886;;;;;;322.30;0.10;-0.10;18.40
1943936;;;;;;320.60;-0.20;-0.10;18.40
1943986;;;;;;320.00;0.00;0.00;18.40
1944036;;;;;;322.50;0.00;-0.20;18.40
1944086;;;;;;318.80;-0.10;0.10;18.40
1944136;;;;;;323.00;0.00;-0.20;18.40
1944186;;;;;;320.00;0.00;0.00;18.40
1944236;;;;;;320.90;0.20;-0.40;18.40
1944286;;;;;;322.10;-0.30;-0.10;18.40
1944336;;;;;;319.50;0.10;-0.20;18.40
1944386;;;;;;322.00;-0.40;0.10;18.30
1944436;;;;;;320.30;0.30;-0.20;18.40
1944486;;;;;;321.90;-0.20;-0.10;18.40
1944536;;;;;;320.80;0.00;0.00;18.40
1944586;;;;;;321.80;-0.10;-0.10;18.40
1944636;;;;;;321.70;0.10;-0.30;18.40
1944686;;;;;;320.60;0.00;-0.20;18.40
1944736;;;;;;322.60;-0.10;0.20;18.40
1944786;;;;;;320.10;0.10;-0.30;18.40
1944836;;;;;;321.20;0.00;0.10;18.40
1944886;;;;;;320.00;0.00;-0.20;18.50
1944936;;;;;;319.80;0.00;0.10;18.50
1944987;;;;;;321.70;0.10;-0.30;18.50
1945037;;;;;;318.20;-0.10;0.20;18.40
1945087;;;;;;321.90;0.00;-0.10;18.40
1945137;;;;;;319.20;-0.20;0.10;18.50
1945187;;;;;;320.60;0.00;0.00;18.50
1945237;;;;;;322.70;0.00;-0.20;18.50
1945287;;;;;;319.70;0.00;-0.10;18.50
1945337;;;;;;320.10;0.10;-0.40;18.50
1945387;;;;;;321.50;-0.20;0.10;18.40
1945437;;;;;;319.60;0.20;-0.50;18.50
1945487;;;;;;321.10;-0.20;0.20;18.50
1945537;;;;;;319.00;0.10;-0.30;18.50
1945587;;;;;;319.30;0.00;0.00;18.50
1945637;;;;;;321.90;0.00;0.10;18.40
1945687;;;;;;319.80;-0.10;-0.30;18.50
1945736;;;;;;320.00;0.00;0.30;18.40
1945786;;;;;;321.80;0.10;-0.20;18.40
1945836;;;;;;316.90;0.00;0.30;18.40
1945886;;;;;;321.10;-0.10;-0.10;18.40
1945935;;;;;;318.20;-0.20;0.20;18.40
1945985;;;;;;319.30;-0.10;-0.10;18.40
1946032;;;;;;321.70;0.00;0.00;18.40
1946082;;;;;;321.00;-0.10;0.20;18.40
1946132;;;;;;320.70;0.00;-0.40;18.40
1946182;;;;;;320.50;0.00;0.30;18.40
1946232;;;;;;319.30;0.10;-0.20;18.40
1946282;;;;;;319.90;0.10;0.10;18.40
1946332;;;;;;318.60;-0.10;-0.30;18.40
1946382;;;;;;319.90;-0.20;0.30;18.40
1946434;;;;;;318.70;0.10;-0.10;18.40
1946485;;;;;;320.30;0.00;0.00;18.40
1946535;;;;;;320.00;0.10;0.00;18.40
1946585;;;;;;318.90;-0.30;0.00;18.40
1946635;;;;;;320.80;-0.10;0.10;18.40
1946685;;;;;;319.80;0.00;-0.30;18.40
1946735;;;;;;318.50;-0.20;0.20;18.40
1946786;;;;;;321.40;0.10;-0.50;18.50
1946836;;;;;;318.30;-0.10;0.20;18.50
1946886;;;;;;322.40;0.20;-0.30;18.40
1946936;;;;;;319.60;-0.20;0.20;18.40
1946986;;;;;;320.00;0.00;-0.20;18.50
1947036;;;;;;321.20;0.00;0.20;18.50
1947086;;;;;;318.90;0.00;-0.10;18.40
1947137;;;;;;322.40;-0.10;-0.20;18.40
1947187;;;;;;319.70;-0.20;0.00;18.40
1947237;;;;;;319.70;0.00;-0.30;18.40
1947287;;;;;;321.40;-0.10;0.10;18.40
1947337;;;;;;322.40;0.00;-0.30;18.40
1947387;;;;;;319.00;-0.10;0.00;18.40
1947437;;;;;;319.00;0.20;0.10;18.40
1947487;;;;;;323.00;-0.10;-0.40;18.40
1947537;;;;;;319.20;-0.10;0.20;18.40
1947587;;;;;;321.40;0.10;-0.30;18.40
1947637;;;;;;321.50;-0.20;-0.10;18.40
1947687;;;;;;319.00;0.10;-0.10;18.40
1947737;;;;;;321.20;0.00;-0.10;18.40
1947787;;;;;;321.00;0.00;-0.10;18.50
1947835;;;;;;320.50;0.10;-0.40;18.50
1947885;;;;;;321.70;-0.10;0.20;18.50
1947935;;;;;;319.20;0.10;-0.10;18.50
1947985;;;;;;322.10;-0.20;0.10;18.50
1948035;;;;;;320.20;0.30;-0.30;18.50
1948085;;;;;;319.70;-0.10;0.00;18.50
1948136;;;;;;322.90;0.00;-0.30;18.50
1948186;;;;;;322.10;0.00;-0.20;18.50
1948236;;;;;;319.00;-0.20;0.10;18.50
1948286;;;;;;322.10;0.20;-0.40;18.40
1948336;;;;;;322.00;-0.30;0.10;18.40
1948386;;;;;;319.80;0.40;-0.20;18.50
1948436;;;;;;321.70;0.10;-0.40;18.50
1948486;;;;;;322.50;-0.20;0.20;18.50
1948536;;;;;;319.90;0.00;0.00;18.50
1948586;;;;;;321.80;0.00;0.00;18.50
1948636;;;;;;320.40;0.00;0.00;18.50
1948686;;;;;;319.60;0.00;0.00;18.50
1948735;;;;;;322.60;0.20;-0.10;18.50
1948785;;;;;;320.30;-0.10;0.00;18.50
1948835;;;;;;321.00;-0.20;0.10;18.50
1948885;;;;;;323.30;0.20;-0.20;18.50
1948935;;;;;;319.20;-0.30;0.20;18.50
1948985;;;;;;319.50;0.20;0.00;18.50
1949035;;;;;;321.70;-0.20;-0.10;18.50
1949085;;;;;;318.70;0.00;0.00;18.50
1949135;;;;;;321.80;0.00;0.00;18.50
1949185;;;;;;319.40;0.10;0.10;18.50
1949235;;;;;;321.20;0.20;-0.50;18.50
1949285;;;;;;321.10;-0.40;0.20;18.50
1949335;;;;;;320.10;0.20;-0.40;18.50
1949385;;;;;;321.60;-0.10;0.20;18.40
1949435;;;;;;319.80;0.30;-0.20;18.40
1949485;;;;;;322.30;0.10;-0.10;18.40
1949536;;;;;;320.10;0.10;0.00;18.40
1949586;;;;;;322.60;-0.40;-0.10;18.40
1949636;;;;;;322.60;0.10;-0.10;18.50
1949686;;;;;;319.40;-0.10;-0.10;18.50
1949736;;;;;;320.80;0.00;0.10;18.50
1949786;;;;;;321.20;-0.10;-0.20;18.50
1949836;;;;;;319.40;-0.30;0.20;18.50
1949886;;;;;;323.30;0.20;-0.30;18.40
1949936;;;;;;320.10;-0.10;0.00;18.40
1949987;;;;;;322.80;0.20;-0.30;18.50
1950038;;;;;;320.70;-0.20;-0.10;18.50
1950088;;;;;;320.70;0.10;-0.10;18.50
1950137;;;;;;322.60;-0.10;-0.10;18.50
1950187;;;;;;318.80;0.20;-0.10;18.50
1950237;;;;;;321.80;-0.10;0.00;18.50
1950287;;;;;;319.30;0.00;0.10;18.50
1950337;;;;;;320.80;0.10;-0.20;18.50
1950387;;;;;;322.20;-0.20;0.00;18.50
1950437;;;;;;319.90;0.10;-0.10;18.50
1950487;;;;;;319.60;-0.10;0.00;18.50
1950537;;;;;;322.20;0.10;0.00;18.50
1950587;;;;;;320.80;0.10;-0.30;18.50
1950637;;;;;;320.70;-0.20;0.20;18.50
1950687;;;;;;322.30;0.20;-0.20;18.40
1950737;;;;;;319.40;-0.10;0.00;18.50
1950787;;;;;;321.90;0.00;-0.10;18.50
1950837;;;;;;320.80;0.10;-0.10;18.50
1950887;;;;;;318.20;-0.10;0.10;18.50
1950937;;;;;;322.50;-0.10;-0.30;18.50
1950987;;;;;;320.30;-0.20;0.20;18.50
1951037;;;;;;320.50;0.00;-0.30;18.50
1951085;;;;;;321.00;-0.10;0.40;18.50
1951135;;;;;;319.70;0.10;0.00;18.50
1951185;;;;;;320.50;-0.20;-0.20;18.50
1951235;;;;;;321.00;0.10;0.10;18.50
1951285;;;;;;320.00;0.10;-0.40;18.50
1951335;;;;;;320.60;-0.10;0.20;18.50
1951385;;;;;;323.30;0.30;-0.40;18.60
1951432;;;;;;318.80;0.00;0.30;18.50
1951482;;;;;;321.20;0.00;-0.10;18.60
1951532;;;;;;321.80;-0.10;-0.20;18.60
1951582;;;;;;318.90;-0.10;0.00;18.50
1951632;;;;;;321.20;0.20;-0.40;18.60
1951682;;;;;;320.90;0.00;0.10;18.50
1951732;;;;;;319.30;0.10;-0.20;18.50
1951782;;;;;;319.40;-0.10;0.20;18.50
1951832;;;;;;320.90;0.00;-0.30;18.50
1951882;;;;;;318.40;-0.20;0.00;18.50
1951932;;;;;;319.10;-0.20;0.20;18.50
1951982;;;;;;319.70;0.00;-0.30;18.50
1952032;;;;;;317.30;-0.20;0.20;18.50
1952082;;;;;;321.90;0.10;-0.30;18.50
1952132;;;;;;318.70;-0.10;0.30;18.50
1952182;;;;;;319.10;0.10;-0.20;18.50
1952232;;;;;;320.70;-0.10;0.20;18.50
1952281;;;;;;317.70;0.20;-0.20;18.50
1952331;;;;;;320.40;0.00;-0.10;18.50
1952381;;;;;;319.50;0.00;0.10;18.50
1952432;;;;;;319.10;0.00;-0.30;18.50
1952483;;;;;;320.90;-0.10;0.10;18.50
1952533;;;;;;320.10;0.00;-0.30;18.50
1952583;;;;;;318.90;-0.20;0.10;18.50
1952633;;;;;;322.40;0.00;-0.30;18.50
1952683;;;;;;317.90;-0.20;0.10;18.50
1952732;;;;;;320.00;0.10;0.00;18.50
1952781;;;;;;322.30;0.00;-0.30;18.50
1952831;;;;;;318.30;-0.10;0.10;18.50
1952881;;;;;;319.90;0.00;0.00;18.50
1952931;;;;;;321.90;-0.10;0.00;18.50
1952981;;;;;;319.30;0.20;-0.20;18.50
1953031;;;;;;321.50;-0.10;-0.10;18.50
1953081;;;;;;321.40;-0.10;0.10;18.50
1953131;;;;;;319.60;0.10;-0.30;18.50
1953181;;;;;;319.70;-0.20;0.00;18.50
1953231;;;;;;322.60;0.10;-0.20;18.50
1953282;;;;;;321.80;0.30;-0.40;18.50
1953332;;;;;;319.00;-0.10;0.20;18.50
1953382;;;;;;322.30;-0.20;-0.20;18.50
1953432;;;;;;320.20;-0.10;0.10;18.50
1953482;;;;;;320.40;0.00;-0.30;18.50
1953532;;;;;;322.60;-0.20;0.00;18.50
1953582;;;;;;319.80;0.00;0.00;18.50
1953632;;;;;;321.40;-0.30;0.00;18.50
1953682;;;;;;322.10;0.10;0.10;18.50
1953732;;;;;;319.80;-0.10;-0.30;18.50
1953782;;;;;;320.50;-0.20;0.10;18.50
1953832;;;;;;323.00;0.20;-0.40;18.50
1953882;;;;;;319.50;-0.40;0.00;18.50
1953928;;;;;;321.10;0.00;0.20;18.60
1953978;;;;;;321.80;0.10;-0.10;18.60
1954028;;;;;;318.20;0.00;0.40;18.60
1954074;;;;;;322.50;0.20;-0.40;18.50
1954124;;;;;;322.00;-0.20;0.10;18.50
1954174;;;;;;320.70;-0.10;0.00;18.50
1954224;;;;;;320.00;0.10;-0.20;18.50
1954274;;;;;;321.40;-0.30;0.20;18.60
1954324;;;;;;322.30;0.10;-0.20;18.60
1954374;;;;;;320.00;-0.20;-0.10;18.60
1954424;;;;;;318.50;-0.10;0.30;18.60
1954474;;;;;;322.90;0.00;-0.20;18.50
1954524;;;;;;321.20;-0.20;0.20;18.60
1954574;;;;;;319.70;0.00;-0.10;18.60
1954618;;;;;;321.00;0.10;-0.30;18.50
1954668;;;;;;320.80;-0.10;0.20;18.60
1954718;;;;;;319.60;0.00;-0.20;18.50
1954768;;;;;;321.60;-0.10;0.10;18.50
1954818;;;;;;322.80;0.20;0.00;18.50
1954868;;;;;;319.20;0.00;0.10;18.50
1954918;;;;;;320.20;0.10;0.20;18.50
1954968;;;;;;322.10;0.10;-0.20;18.50
1955018;;;;;;318.60;-0.10;0.10;18.50
1955068;;;;;;322.40;0.20;-0.10;18.50
1955118;;;;;;319.90;-0.20;0.20;18.50
1955168;;;;;;322.50;0.30;-0.50;18.50
1955218;;;;;;322.10;-0.20;0.10;18.50
1955268;;;;;;319.40;0.20;-0.10;18.50
1955318;;;;;;323.20;-0.20;-0.20;18.50
1955368;;;;;;320.40;0.10;-0.20;18.50
1955420;;;;;;322.40;0.10;-0.20;18.50
1955470;;;;;;320.00;-0.30;0.00;18.50
1955520;;;;;;321.10;0.00;-0.30;18.50
1955570;;;;;;322.40;-0.10;-0.10;18.50
1955620;;;;;;319.80;0.30;-0.40;18.50
1955670;;;;;;321.70;-0.10;0.10;18.50
1955720;;;;;;320.10;0.30;-0.30;18.40
1955771;;;;;;322.00;0.00;-0.30;18.50
1955821;;;;;;319.90;0.30;-0.20;18.50
1955871;;;;;;321.00;0.00;-0.10;18.50
1955921;;;;;;321.60;0.20;-0.20;18.50
1955971;;;;;;319.60;-0.10;-0.10;18.50
1956022;;;;;;322.40;-0.10;0.10;18.50
1956072;;;;;;320.10;-0.10;-0.20;18.50
1956122;;;;;;320.90;-0.20;0.10;18.50
1956172;;;;;;322.30;0.30;-0.20;18.50
1956222;;;;;;319.20;-0.40;0.20;18.50
1956272;;;;;;319.30;0.00;-0.10;18.50
1956322;;;;;;321.50;-0.10;0.00;18.50
1956372;;;;;;319.60;-0.10;0.00;18.50
1956422;;;;;;323.10;0.20;-0.20;18.50
1956472;;;;;;321.20;-0.20;0.10;18.50
1956522;;;;;;320.80;0.20;-0.20;18.40
1956571;;;;;;322.20;-0.10;0.00;18.40
1956621;;;;;;318.90;0.20;-0.10;18.50
1956669;;;;;;321.40;0.00;0.00;18.50
1956719;;;;;;320.30;0.00;-0.20;18.50
1956769;;;;;;320.90;-0.10;-0.20;18.40
1956819;;;;;;322.30;-0.10;0.00;18.50
1956869;;;;;;319.90;-0.10;-0.20;18.50
1956919;;;;;;321.10;0.10;-0.10;18.50
1956969;;;;;;322.60;-0.10;-0.30;18.50
1957020;;;;;;319.50;-0.20;0.00;18.50
1957067;;;;;;320.80;0.20;0.00;18.50
1957117;;;;;;320.80;0.00;-0.20;18.50
1957167;;;;;;320.50;-0.10;0.00;18.40
1957217;;;;;;322.00;-0.10;-0.10;18.40
1957267;;;;;;318.40;-0.10;0.10;18.50
1957317;;;;;;321.90;0.10;-0.30;18.50
1957367;;;;;;320.60;0.10;0.00;18.50
1957417;;;;;;318.90;-0.10;-0.10;18.50
1957467;;;;;;321.80;0.00;0.10;18.40
1957517;;;;;;319.90;0.10;0.00;18.40
1957567;;;;;;319.80;0.10;-0.30;18.50
1957617;;;;;;321.70;0.10;0.00;18.40
1957667;;;;;;319.50;0.10;-0.20;18.40
1957717;;;;;;319.10;-0.10;0.40;18.40
1957767;;;;;;321.90;0.10;-0.30;18.50
1957817;;;;;;318.30;0.10;-0.10;18.40
1957867;;;;;;320.40;0.00;0.00;18.50
1957917;;;;;;321.90;0.10;-0.30;18.50
1957967;;;;;;318.20;0.00;0.10;18.50
1958017;;;;;;321.70;0.30;-0.50;18.50
1958067;;;;;;319.70;-0.10;0.20;18.50
1958117;;;;;;318.90;0.00;-0.30;18.50
1958167;;;;;;320.40;-0.10;0.10;18.50
1958217;;;;;;320.70;-0.10;0.10;18.50
1958267;;;;;;319.50;0.00;-0.40;18.50
1958317;;;;;;319.80;-0.20;0.20;18.50
1958367;;;;;;321.00;0.20;-0.30;18.40
1958418;;;;;;318.60;0.00;0.00;18.50
1958468;;;;;;321.00;0.00;-0.10;18.50
1958519;;;;;;317.90;0.00;-0.20;18.50
1958571;;;;;;319.20;0.00;0.00;18.50
1958621;;;;;;321.60;-0.20;-0.30;18.50
1958671;;;;;;318.20;-0.10;0.10;18.50
1958721;;;;;;321.40;0.00;-0.40;18.50
1958771;;;;;;321.70;-0.20;0.10;18.50
1958821;;;;;;319.90;0.20;-0.40;18.50
1958871;;;;;;320.90;-0.10;-0.30;18.50
1958921;;;;;;320.00;0.00;0.00;18.50
1958971;;;;;;318.80;0.20;-0.40;18.50
1959021;;;;;;321.40;-0.20;0.20;18.50
1959071;;;;;;321.70;0.00;-0.30;18.50
1959121;;;;;;319.20;-0.20;-0.10;18.40
1959171;;;;;;322.80;0.10;-0.30;18.50
1959221;;;;;;319.60;0.00;-0.10;18.40
1959271;;;;;;318.60;-0.20;0.20;18.40
1959321;;;;;;323.00;0.00;-0.30;18.50
1959371;;;;;;319.60;-0.10;0.20;18.50
1959421;;;;;;321.50;0.00;-0.30;18.50
1959471;;;;;;322.80;-0.20;0.00;18.50
1959522;;;;;;319.90;0.20;0.20;18.50
1959572;;;;;;319.90;-0.20;-0.30;18.50
1959622;;;;;;321.30;-0.20;0.20;18.50
1959672;;;;;;321.10;0.10;-0.30;18.50
1959722;;;;;;318.80;-0.10;0.30;18.50
1959772;;;;;;322.30;0.20;-0.10;18.50
1959822;;;;;;320.10;0.00;-0.20;18.50
1959872;;;;;;319.40;-0.20;0.30;18.50
1959922;;;;;;322.40;0.10;-0.30;18.50
1959972;;;;;;320.20;-0.10;0.30;18.50
1960022;;;;;;319.20;0.00;0.00;18.50
1960072;;;;;;322.30;0.00;-0.20;18.50
1960122;;;;;;321.70;-0.20;0.20;18.50
1960172;;;;;;319.60;0.20;-0.20;18.40
1960222;;;;;;322.00;-0.10;0.10;18.50
1960272;;;;;;320.10;0.00;0.00;18.50
1960322;;;;;;319.50;-0.20;-0.10;18.50
1960372;;;;;;322.30;0.10;0.00;18.50
1960422;;;;;;322.20;-0.10;-0.20;18.50
1960472;;;;;;319.10;0.10;0.00;18.50
1960522;;;;;;320.20;0.20;-0.10;18.40
1960572;;;;;;323.00;0.20;-0.20;18.50
1960622;;;;;;321.30;-0.10;0.00;18.50
1960672;;;;;;320.50;0.20;-0.50;18.50
1960722;;;;;;322.10;-0.20;0.20;18.50
1960772;;;;;;319.80;0.30;0.00;18.50
1960822;;;;;;321.60;-0.30;0.00;18.50
1960872;;;;;;323.40;0.20;-0.30;18.50
1960922;;;;;;320.30;-0.20;-0.20;18.40
1960972;;;;;;320.00;0.10;0.00;18.50
1961022;;;;;;322.50;0.30;-0.40;18.40
1961072;;;;;;320.40;-0.40;0.00;18.40
1961122;;;;;;321.00;0.20;-0.30;18.40
1961172;;;;;;322.60;-0.20;-0.20;18.50
1961222;;;;;;319.20;0.20;0.00;18.50
1961272;;;;;;322.20;-0.20;0.00;18.50
1961322;;;;;;320.90;0.00;-0.10;18.50
1961372;;;;;;319.50;0.40;-0.30;18.50
1961422;;;;;;320.10;0.30;0.00;18.50
1961467;;;;;;322.20;0.40;-0.30;18.50
1961518;;;;;;319.10;-0.10;-0.10;18.50
1961568;;;;;;322.00;0.10;-0.10;18.50
1961618;;;;;;320.30;-0.20;0.20;18.50
1961668;;;;;;320.50;0.00;0.00;18.50
1961718;;;;;;322.20;0.10;-0.10;18.50
1961768;;;;;;319.00;-0.10;0.20;18.50
1961818;;;;;;322.50;0.10;-0.30;18.50
1961869;;;;;;323.20;0.00;-0.20;18.50
1961919;;;;;;319.80;0.10;0.00;18.50
1961969;;;;;;320.90;0.20;-0.40;18.50
1962019;;;;;;321.80;0.00;0.10;18.40
1962069;;;;;;320.80;0.20;-0.30;18.40
1962120;;;;;;320.10;-0.10;0.00;18.50
1962170;;;;;;322.00;0.00;-0.10;18.50
1962220;;;;;;319.60;-0.10;-0.10;18.50
1962270;;;;;;321.50;0.00;-0.10;18.50
1962320;;;;;;321.70;-0.20;0.10;18.40
1962370;;;;;;318.90;0.20;0.00;18.50
1962420;;;;;;321.00;0.10;-0.30;18.50
1962471;;;;;;320.90;-0.10;0.10;18.50
1962521;;;;;;319.60;0.20;-0.20;18.50
1962571;;;;;;321.60;-0.10;0.20;18.50
1962620;;;;;;322.00;0.20;-0.20;18.40
1962670;;;;;;319.30;0.10;-0.30;18.50
1962720;;;;;;320.10;-0.20;0.20;18.40
1962769;;;;;;322.50;0.10;-0.20;18.50
1962819;;;;;;320.20;-0.20;0.20;18.50
1962869;;;;;;320.70;0.20;-0.10;18.50
1962919;;;;;;322.80;0.10;-0.30;18.40
1962969;;;;;;318.80;0.10;0.00;18.40
1963019;;;;;;322.70;-0.10;-0.10;18.40
1963069;;;;;;318.40;-0.20;0.20;18.40
1963119;;;;;;319.70;0.10;-0.30;18.50
1963169;;;;;;319.90;0.00;-0.10;18.50
1963219;;;;;;322.20;0.00;-0.10;18.50
1963270;;;;;;320.70;-0.30;0.00;18.40
1963320;;;;;;318.80;0.00;0.30;18.40
1963370;;;;;;322.20;-0.10;-0.20;18.40
1963420;;;;;;318.30;-0.20;0.20;18.40
1963470;;;;;;321.60;0.00;-0.20;18.40
1963520;;;;;;320.80;-0.10;0.10;18.40
1963570;;;;;;318.90;0.20;0.20;18.40
1963620;;;;;;322.30;-0.20;-0.30;18.50
1963670;;;;;;320.40;-0.10;0.20;18.40
1963720;;;;;;319.00;0.10;-0.30;18.40
1963770;;;;;;319.80;0.00;0.10;18.40
1963820;;;;;;321.10;0.00;0.00;18.40
1963870;;;;;;318.60;0.10;-0.10;18.40
1963920;;;;;;321.10;0.00;0.20;18.40
1963970;;;;;;319.20;-0.10;-0.30;18.40
1964020;;;;;;320.70;-0.10;0.20;18.30
1964063;;;;;;320.20;0.10;-0.30;18.40
1964113;;;;;;318.50;-0.20;0.10;18.40
1964163;;;;;;321.50;0.20;-0.20;18.40
1964213;;;;;;318.00;-0.20;0.00;18.50
1964263;;;;;;319.60;-0.10;-0.20;18.40
1964313;;;;;;320.60;-0.10;0.00;18.40
1964363;;;;;;318.40;0.00;0.20;18.40
1964414;;;;;;318.40;0.00;-0.10;18.40
1964465;;;;;;320.90;0.00;0.10;18.50
1964515;;;;;;319.70;0.00;-0.30;18.50
1964565;;;;;;318.80;-0.20;0.00;18.50
1964615;;;;;;321.90;-0.20;-0.20;18.50
1964665;;;;;;320.00;0.00;-0.30;18.50
1964715;;;;;;317.50;-0.20;0.20;18.50
1964765;;;;;;322.20;0.00;-0.30;18.40
1964815;;;;;;321.90;-0.20;-0.10;18.40
1964866;;;;;;319.20;-0.20;-0.10;18.40
