43167;111216;135000.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
43217;111216;135001.35;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
43267;111216;135002.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43317;111216;135003.36;512145.6972N;091142.6101E;439.229105;0.00;81.00;81.00;0.00
43367;111216;135004.34;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43417;111216;135005.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43467;111216;135006.37;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43517;111216;135007.34;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43567;111216;135008.35;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
43617;111216;135009.37;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
43667;111216;135010.34;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43717;111216;135011.38;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
43767;111216;135012.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
43817;111216;135013.34;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43867;111216;135014.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43917;111216;135015.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
43967;111216;135016.34;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44017;111216;135017.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44067;111216;135018.14;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44117;111216;135019.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44167;111216;135020.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44217;111216;135021.37;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44267;111216;135022.38;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44317;111216;135023.37;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44367;111216;135024.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44417;111216;135025.34;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44467;111216;135026.39;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44517;111216;135027.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44567;111216;135028.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44617;111216;135029.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44667;111216;135030.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44717;111216;135031.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44767;111216;135032.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44817;111216;135033.35;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44867;111216;135034.14;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
44917;111216;135035.39;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
44967;111216;135036.35;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45017;111216;135037.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45067;111216;135038.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45112;111216;135039.35;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45157;111216;135040.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45207;111216;135041.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45257;111216;135042.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45307;111216;135043.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45357;111216;135044.39;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45407;111216;135045.26;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45457;111216;135046.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45507;111216;135047.36;512145.6972N;091142.6101E;439.229105;0.00;78.00;78.00;0.00
45557;111216;135048.35;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45607;111216;135049.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45657;111216;135050.36;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45707;111216;135051.37;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45757;111216;135052.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45807;111216;135053.36;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45858;111216;135054.24;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
45909;111216;135055.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
45959;111216;135056.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46009;111216;135057.41;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46059;111216;135058.44;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46109;111216;135059.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46159;111216;135100.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46209;111216;135101.42;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46259;111216;135102.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46309;111216;135103.41;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46359;111216;135104.44;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46409;111216;135105.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46458;111216;135106.42;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46508;111216;135107.42;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46557;111216;135108.41;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46606;111216;135109.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46655;111216;135110.42;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46704;111216;135111.41;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46748;111216;135112.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46795;111216;135113.25;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46844;111216;135114.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46893;111216;135115.42;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
46942;111216;135116.42;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
46991;111216;135117.41;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
47040;111216;135118.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47089;111216;135119.42;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47138;111216;135120.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47187;111216;135121.41;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47237;111216;135122.25;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47286;111216;135123.44;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47335;111216;135124.44;512145.6972N;091142.6101E;439.229105;0.00;0.17;0.17;0.00
47384;111216;135125.45;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47433;111216;135126.45;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
47482;111216;135127.44;512145.6972N;091142.6101E;439.229105;0.00;0.16;0.16;0.00
