3875160;191116;114001.70;512209.9763N;091440.7463E;361.565436;226.60;0.42;-0.01;15.60
3875210;191116;114002.74;512209.9763N;091440.7463E;361.565436;226.90;0.42;-0.01;15.70
3875260;191116;114003.70;512209.9763N;091440.7463E;361.565436;227.00;0.42;-0.01;15.70
3875310;191116;114004.70;512209.9763N;091440.7463E;361.565436;226.60;0.42;-0.01;15.70
3875361;191116;114005.50;512209.9763N;091440.7463E;361.565436;226.80;0.42;-0.01;15.70
3875411;191116;114006.70;512209.9763N;091440.7463E;361.565436;226.80;0.42;-0.01;15.70
3875461;191116;114007.74;512209.9763N;091440.7463E;361.565436;227.20;0.42;-0.01;15.70
3875511;191116;114008.70;512209.9763N;091440.7463E;361.565436;227.00;0.42;-0.01;15.70
3875561;191116;114009.74;512209.9763N;091440.7463E;361.565436;227.00;0.42;-0.02;15.70
3875611;191116;114010.70;512209.9763N;091440.7463E;361.565436;227.20;0.42;-0.02;15.70
3875660;191116;114011.76;512209.9763N;091440.7463E;361.565436;227.10;0.42;-0.02;15.70
3875710;191116;114012.70;512209.9763N;091440.7463E;361.565436;226.80;0.42;-0.02;15.70
3875760;191116;114013.71;512209.9763N;091440.7463E;361.565436;227.10;0.42;-0.02;15.70
3875810;191116;114014.70;512209.9884N;091440.7685E;362.048073;227.00;0.42;-0.02;15.70
3875860;191116;114015.76;512209.9884N;091440.7685E;362.048073;227.00;0.42;-0.02;15.70
3875910;191116;114016.70;512209.9884N;091440.7685E;362.048073;226.90;0.42;-0.02;15.60
3875960;191116;114017.70;512209.9884N;091440.7685E;362.048073;226.90;0.42;-0.02;15.60
3876010;191116;114018.50;512209.9884N;091440.7685E;362.048073;226.80;0.42;-0.02;15.60
3876060;191116;114019.70;512209.9884N;091440.7685E;362.048073;226.90;0.42;-0.02;15.60
3876110;191116;114020.73;512209.9884N;091440.7685E;362.048073;227.00;0.42;-0.02;15.60
3876160;191116;114021.70;512209.9884N;091440.7685E;362.048073;226.80;0.42;-0.02;15.60
3876210;191116;114022.74;512209.9884N;091440.7685E;362.048073;227.00;0.42;-0.02;15.60
3876260;191116;114023.70;512209.9884N;091440.7685E;362.048073;226.50;0.42;-0.02;15.60
3876310;191116;114024.50;512209.9884N;091440.7685E;362.048073;227.40;0.42;-0.02;15.70
3876360;191116;114025.70;512209.9884N;091440.7685E;362.048073;226.90;0.42;-0.02;15.70
3876410;191116;114026.70;512209.9955N;091440.7748E;361.094327;226.70;0.42;-0.02;15.60
3876460;191116;114027.70;512209.9955N;091440.7748E;361.094327;226.50;0.42;-0.02;15.60
3876510;191116;114028.70;512209.9955N;091440.7748E;361.094327;226.90;0.42;-0.01;15.60
3876560;191116;114029.70;512209.9955N;091440.7748E;361.094327;226.90;0.42;-0.01;15.70
3876610;191116;114030.70;512209.9955N;091440.7748E;361.094327;226.60;0.42;-0.01;15.70
3876660;191116;114031.70;512209.9955N;091440.7748E;361.094327;227.00;0.42;-0.01;15.70
3876710;191116;114032.70;512209.9955N;091440.7748E;361.094327;226.90;0.42;-0.01;15.70
3876760;191116;114033.70;512209.9955N;091440.7748E;361.094327;226.90;0.43;-0.01;15.70
3876810;191116;114034.70;512209.9955N;091440.7748E;361.094327;226.80;0.42;-0.01;15.70
3876860;191116;114035.70;512209.9955N;091440.7748E;361.094327;226.90;0.42;-0.01;15.70
3876910;191116;114036.70;512209.9955N;091440.7748E;361.094327;226.80;0.42;-0.01;15.70
3876960;191116;114037.70;512209.9955N;091440.7748E;361.094327;227.10;0.42;-0.02;15.70
3877010;191116;114038.70;512209.9955N;091440.7748E;361.094327;227.00;0.42;-0.02;15.70
3877060;191116;114039.70;512209.9955N;091440.7748E;361.094327;227.10;0.42;-0.02;15.70
3877110;191116;114040.70;512209.9955N;091440.7748E;361.094327;226.80;0.42;-0.02;15.70
3877160;191116;114041.70;512209.9955N;091440.7748E;361.094327;227.00;0.42;-0.02;15.70
3877209;191116;114042.70;512209.9955N;091440.7748E;361.094327;227.10;0.42;-0.02;15.60
3877259;191116;114043.70;512209.9955N;091440.7748E;361.094327;227.10;0.42;-0.02;15.60
3877308;191116;114044.70;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.02;15.60
3877357;191116;114045.70;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.02;15.60
3877407;191116;114046.70;512210.0541N;091440.8042E;361.277624;227.00;0.42;-0.02;15.70
3877456;191116;114047.70;512210.0541N;091440.8042E;361.277624;226.60;0.42;-0.02;15.60
3877506;191116;114048.70;512210.0541N;091440.8042E;361.277624;226.70;0.42;-0.02;15.60
3877555;191116;114049.70;512210.0541N;091440.8042E;361.277624;226.40;0.42;-0.02;15.60
3877605;191116;114050.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.02;15.70
3877654;191116;114051.70;512210.0541N;091440.8042E;361.277624;226.60;0.42;-0.02;15.60
3877703;191116;114052.70;512210.0541N;091440.8042E;361.277624;226.70;0.42;-0.02;15.60
3877752;191116;114053.70;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.02;15.70
3877802;191116;114054.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.02;15.70
3877852;191116;114055.70;512210.0541N;091440.8042E;361.277624;226.30;0.42;-0.02;15.70
3877902;191116;114056.70;512210.0541N;091440.8042E;361.277624;226.70;0.42;-0.02;15.70
3877952;191116;114057.60;512210.0541N;091440.8042E;361.277624;227.20;0.43;-0.01;15.70
3878002;191116;114058.70;512210.0541N;091440.8042E;361.277624;227.00;0.42;-0.01;15.70
3878052;191116;114059.60;512210.0541N;091440.8042E;361.277624;227.10;0.42;-0.01;15.70
3878101;191116;114100.70;512210.0541N;091440.8042E;361.277624;227.00;0.43;-0.02;15.70
3878150;191116;114101.70;512210.0541N;091440.8042E;361.277624;227.00;0.43;-0.01;15.70
3878201;191116;114102.60;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.01;15.70
3878251;191116;114103.70;512210.0541N;091440.8042E;361.277624;227.10;0.42;-0.01;15.80
3878301;191116;114104.60;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.01;15.80
3878351;191116;114105.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.01;15.80
3878401;191116;114106.76;512210.0541N;091440.8042E;361.277624;227.00;0.42;-0.02;15.80
3878451;191116;114107.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.02;15.80
3878501;191116;114108.78;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.01;15.70
3878551;191116;114109.70;512210.0541N;091440.8042E;361.277624;227.00;0.42;-0.02;15.80
3878601;191116;114110.78;512210.0541N;091440.8042E;361.277624;226.60;0.42;-0.02;15.80
3878651;191116;114111.70;512210.0541N;091440.8042E;361.277624;227.10;0.42;-0.02;15.80
3878701;191116;114112.77;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.02;15.80
3878751;191116;114113.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.02;15.80
3878801;191116;114114.70;512210.0541N;091440.8042E;361.277624;226.70;0.42;-0.02;15.80
3878851;191116;114115.78;512210.0541N;091440.8042E;361.277624;227.10;0.42;-0.02;15.80
3878901;191116;114116.70;512210.0541N;091440.8042E;361.277624;227.00;0.42;-0.02;15.70
3878951;191116;114117.76;512210.0541N;091440.8042E;361.277624;227.00;0.42;-0.02;15.80
3879000;191116;114118.70;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.02;15.80
3879050;191116;114119.60;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.02;15.80
3879100;191116;114120.70;512210.0541N;091440.8042E;361.277624;226.60;0.42;-0.02;15.80
3879150;191116;114121.78;512210.0541N;091440.8042E;361.277624;226.40;0.42;-0.02;15.80
3879200;191116;114122.70;512210.0541N;091440.8042E;361.277624;226.70;0.42;-0.02;15.80
3879249;191116;114123.70;512210.0541N;091440.8042E;361.277624;226.70;0.42;-0.03;15.80
3879299;191116;114124.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.02;15.80
3879349;191116;114125.70;512210.0541N;091440.8042E;361.277624;227.00;0.43;-0.01;15.70
3879399;191116;114126.70;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.01;15.70
3879449;191116;114127.70;512210.0541N;091440.8042E;361.277624;226.60;0.42;-0.01;15.70
3879499;191116;114128.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.01;15.70
3879549;191116;114129.70;512210.0541N;091440.8042E;361.277624;226.80;0.42;-0.01;15.60
3879599;191116;114130.70;512210.0541N;091440.8042E;361.277624;226.90;0.42;-0.01;15.70
3879649;191116;114131.70;512210.0541N;091440.8042E;361.277624;226.60;0.42;-0.01;15.70
3879699;191116;114132.70;512210.0562N;091440.7980E;360.347568;226.70;0.42;-0.01;15.70
3879749;191116;114133.70;512210.0562N;091440.7980E;360.347568;226.70;0.42;-0.01;15.70
3879799;191116;114134.70;512210.0562N;091440.7980E;360.347568;226.70;0.42;-0.02;15.70
3879849;191116;114135.70;512210.0562N;091440.7980E;360.347568;226.80;0.42;-0.02;15.70
3879899;191116;114136.70;512210.0562N;091440.7980E;360.347568;226.70;0.42;-0.02;15.70
3879949;191116;114137.70;512210.0562N;091440.7980E;360.347568;226.60;0.42;-0.02;15.70
3879999;191116;114138.70;512210.0562N;091440.7980E;360.347568;226.90;0.42;-0.02;15.70
3880049;191116;114139.70;512210.0562N;091440.7980E;360.347568;226.80;0.42;-0.02;15.70
3880099;191116;114140.70;512210.0562N;091440.7980E;360.347568;226.60;0.42;-0.02;15.70
3880149;191116;114141.70;512210.0562N;091440.7980E;360.347568;226.60;0.42;-0.02;15.70
3880199;191116;114142.70;512210.0562N;091440.7980E;360.347568;226.80;0.42;-0.02;15.80
3880249;191116;114143.70;512210.0562N;091440.7980E;360.347568;226.30;0.42;-0.02;15.70
3880299;191116;114144.70;512210.0562N;091440.7980E;360.347568;226.90;0.42;-0.02;15.70
3880349;191116;114145.70;512210.0562N;091440.7980E;360.347568;226.80;0.42;-0.02;15.70
3880399;191116;114146.70;512210.0562N;091440.7980E;360.347568;226.80;0.42;-0.02;15.70
3880449;191116;114147.70;512210.0562N;091440.7980E;360.347568;226.90;0.42;-0.02;15.70
